1.211904,1.222627,1.234510,1.248406,1.264204,1.282405,1.304492,1.329800,1.353880,1.375951,1.400268,1.427903,1.448420,1.460691,1.473920,1.489117,1.493020,1.505878,1.549465,1.594174,1.603398,1.619675,1.648535,1.665609,1.709025,1.680852,1.742170,1.831283,1.855085,1.949773,1.952996,1.943480,1.966916,2.009022,1.998403,2.060659,2.056836,2.052192,2.038896,2.080534,1.937912,1.962922,2.006082,1.978473,1.965950,2.054110,2.138980,2.165540,2.236302,2.198537,2.175993,2.250435,2.103531,2.129588,2.097490,2.061185,2.026100,2.029453,2.040827,2.089438,2.087179,2.255265,2.327996,2.397024,2.351390,2.328365,2.322068,2.256385,2.140570,2.105573,2.076501,2.032224,1.926854,2.088932,2.055215,2.057834,2.089303,2.156506,2.099108,2.218259,2.078531,2.018815,1.923783,1.895946,1.846076,1.869363,1.968325,1.802573,1.838060,1.863745,1.832307,1.883084,1.829316,1.854165,1.841683,1.813362,1.752528,1.798636,1.692645,1.807241,1.941180,1.835641,1.933498,1.857754,1.764636,1.799804,1.868265,1.903144,1.977255,1.857514,1.777432,1.688887,1.687278,1.635954,1.633210,1.472578,1.545588,1.529231,1.383364,1.414245,1.326774,1.304901,1.393044,1.077712,1.026889,1.112402,1.174943,1.175616,1.162460,1.199310,1.221445,1.226769,1.220575,1.211198,1.201123,1.191953,1.184481,1.177834,1.173128,1.169538,1.166973,1.166140,1.166051,1.167484,1.170009,1.173568,1.178457,1.184634,1.192558,1.201806
1.138385,1.150171,1.162189,1.174216,1.187442,1.204204,1.226857,1.257957,1.295821,1.331451,1.356965,1.370034,1.373676,1.377455,1.382777,1.396687,1.446439,1.510917,1.542522,1.591841,1.636706,1.600418,1.543219,1.572326,1.639162,1.874014,2.088204,2.079359,2.178576,2.172505,2.287863,2.439199,2.411843,2.406795,2.272379,2.118500,2.107803,2.067245,2.052617,1.994946,2.256961,2.248781,2.087008,2.114492,2.172495,2.211853,2.295679,2.500970,2.685314,3.075589,2.818832,2.315240,2.328109,2.025103,1.972803,2.046713,2.263672,2.264478,2.130334,2.147030,2.232794,2.175274,2.299926,2.535021,3.048768,3.605773,3.484403,2.815682,2.249484,1.920828,1.889562,1.934459,2.162783,2.007206,2.219234,2.635310,2.894076,2.815949,2.688983,2.186905,2.214344,2.076485,2.021369,1.947085,1.965476,1.906418,1.755650,1.905108,1.849822,1.893066,2.012650,1.999464,2.074301,1.945584,1.786744,1.716337,1.734265,1.771035,2.381719,2.538556,2.251508,2.336140,2.006717,2.092497,2.292931,2.053006,1.838568,1.776804,1.699244,1.794571,1.761269,1.672477,1.558141,1.476552,1.451612,1.697637,1.675061,1.761518,2.392871,2.181206,1.694897,1.190254,1.013271,1.551780,1.444616,1.029843,0.989946,1.073229,1.199281,1.215549,1.200013,1.177744,1.158399,1.142361,1.129810,1.119743,1.111495,1.105317,1.100069,1.096509,1.094215,1.092923,1.093204,1.094677,1.097421,1.101509,1.106298,1.112201,1.119069,1.127840
1.142218,1.153587,1.165370,1.177839,1.191802,1.208344,1.229190,1.255925,1.286212,1.314246,1.338091,1.357611,1.371098,1.383442,1.400255,1.422040,1.453415,1.489115,1.516741,1.552385,1.575614,1.565427,1.555654,1.591082,1.666255,1.762958,1.909989,1.946105,2.016338,2.055896,2.128931,2.194674,2.198999,2.195435,2.090433,2.078827,2.065042,2.036737,2.030193,2.021959,2.124917,2.120237,2.055237,2.058093,2.098158,2.143720,2.213961,2.332124,2.441101,2.623782,2.474230,2.255820,2.211365,2.051441,2.025587,2.039403,2.126048,2.132924,2.062622,2.116630,2.164344,2.201128,2.287616,2.427423,2.674658,2.977197,2.887176,2.494210,2.136674,1.965189,1.958229,1.966017,2.061372,2.043527,2.126186,2.353756,2.489767,2.490395,2.406681,2.166215,2.148281,2.036232,1.981800,1.925814,1.907556,1.863972,1.811914,1.890305,1.856308,1.878014,1.928227,1.938056,1.955076,1.879012,1.800682,1.758512,1.742728,1.776161,2.057345,2.197372,2.095669,2.101746,1.960943,1.982573,2.047761,1.912318,1.830202,1.824684,1.810860,1.749397,1.718716,1.664298,1.567797,1.508864,1.505669,1.590643,1.614941,1.645088,1.932419,1.822504,1.511408,1.209919,1.165608,1.339639,1.246984,1.049130,1.080545,1.114830,1.192417,1.182898,1.178256,1.166520,1.153712,1.141676,1.130921,1.121688,1.113867,1.107632,1.102573,1.099052,1.096658,1.095605,1.095756,1.097219,1.099877,1.103782,1.108747,1.114992,1.122590,1.131746
1.138705,1.149783,1.161507,1.174458,1.189339,1.206173,1.224999,1.246954,1.271539,1.295828,1.318103,1.337968,1.355263,1.371781,1.389060,1.411344,1.437733,1.463222,1.487279,1.522618,1.551118,1.554059,1.563039,1.606751,1.671813,1.749054,1.826570,1.869889,1.915125,1.969187,2.021968,2.050900,2.035956,2.077983,1.995613,2.016369,1.981913,1.982995,2.003339,2.006815,2.054189,2.054061,2.008887,2.017576,2.035222,2.092463,2.152785,2.222164,2.304463,2.406850,2.277650,2.169952,2.124301,2.029674,2.038824,2.056902,2.105593,2.115134,2.107888,2.115829,2.148818,2.177207,2.238483,2.303734,2.401073,2.634442,2.591583,2.333349,2.093789,2.015469,1.999261,1.995249,2.049328,2.030722,2.058054,2.187395,2.295466,2.294516,2.222363,2.074388,2.059816,2.002085,1.964117,1.937120,1.921851,1.903996,1.874595,1.872638,1.833834,1.871220,1.901625,1.902907,1.898071,1.849478,1.816336,1.794656,1.769360,1.753590,1.902144,1.994942,1.959454,1.954234,1.887526,1.893254,1.926474,1.836156,1.799204,1.800394,1.822326,1.731414,1.673213,1.610782,1.563480,1.517579,1.527848,1.542636,1.548079,1.511849,1.670763,1.623637,1.415176,1.226897,1.208957,1.284000,1.160269,0.992496,1.111549,1.126359,1.115558,1.143046,1.154527,1.152045,1.144709,1.135535,1.126233,1.117630,1.110150,1.103934,1.098976,1.095393,1.092999,1.091946,1.092109,1.093519,1.096145,1.099885,1.104788,1.111009,1.118851,1.128238
1.133698,1.144942,1.157064,1.170446,1.185607,1.202278,1.219584,1.238381,1.260164,1.283054,1.304664,1.324365,1.342418,1.361800,1.382576,1.407181,1.425886,1.440470,1.466345,1.506721,1.527463,1.531262,1.546201,1.595438,1.679646,1.700851,1.783241,1.832460,1.878356,1.919642,1.978879,1.995989,1.975423,2.009457,1.983826,1.948308,1.933400,1.942021,1.969372,2.010546,2.069250,2.038455,2.006396,2.016812,2.049212,2.081091,2.130577,2.177067,2.220204,2.301289,2.211932,2.133223,2.107890,2.039876,2.069750,2.073578,2.091527,2.107819,2.086661,2.138046,2.164034,2.174303,2.202702,2.260620,2.399748,2.537697,2.496209,2.269322,2.051579,1.999764,2.019047,2.024388,2.081368,2.055433,2.056138,2.148880,2.215473,2.215788,2.173297,2.062673,2.040033,1.993904,1.960436,1.945517,1.944845,1.923964,1.902602,1.874008,1.846592,1.874857,1.898000,1.899408,1.906840,1.856012,1.834849,1.827702,1.798899,1.767642,1.882524,1.964424,1.925045,1.932015,1.883007,1.892365,1.913569,1.826492,1.799504,1.795719,1.774267,1.710287,1.680209,1.640274,1.587130,1.569074,1.558270,1.593692,1.571832,1.507020,1.631503,1.547281,1.377797,1.247087,1.248482,1.310282,1.165881,1.032324,1.141698,1.150545,1.132700,1.139500,1.147408,1.145724,1.138806,1.129957,1.120916,1.112550,1.105113,1.098944,1.093933,1.090346,1.087912,1.086886,1.087033,1.088467,1.091109,1.094950,1.100028,1.106428,1.114246,1.123401
1.128044,1.139444,1.151825,1.165391,1.180745,1.197640,1.214570,1.230898,1.249133,1.270239,1.290584,1.310228,1.330115,1.350274,1.368523,1.387088,1.414842,1.446557,1.470855,1.504970,1.535798,1.549209,1.561374,1.611944,1.638154,1.693997,1.769760,1.805236,1.837864,1.887939,1.935017,1.946683,1.937261,1.994475,2.018627,1.963081,1.952757,1.946077,1.961238,1.977021,2.016363,2.011068,1.990988,2.008326,2.027820,2.068976,2.122150,2.156876,2.185144,2.234774,2.147408,2.090057,2.089897,2.020738,2.042172,2.066364,2.108255,2.133923,2.142261,2.146609,2.150827,2.144608,2.147306,2.196304,2.317915,2.480970,2.437775,2.243937,2.078096,2.069533,2.056578,2.042671,2.056646,2.039458,2.038101,2.111366,2.169069,2.152094,2.113795,2.021165,2.018616,1.971792,1.949144,1.939571,1.956255,1.959096,1.914806,1.906127,1.863445,1.876062,1.878573,1.885257,1.886505,1.864928,1.849366,1.852609,1.822680,1.775695,1.874515,1.921277,1.891637,1.902752,1.859171,1.853968,1.885249,1.812871,1.795826,1.793812,1.786451,1.724075,1.690934,1.620889,1.577221,1.571512,1.568845,1.567216,1.556986,1.488837,1.565318,1.501855,1.357443,1.249786,1.280468,1.343682,1.212029,1.051560,1.162797,1.192253,1.176656,1.156178,1.149206,1.142227,1.133489,1.124162,1.115078,1.106674,1.099178,1.092917,1.087861,1.084124,1.081718,1.080578,1.080799,1.082203,1.084900,1.088753,1.093897,1.100394,1.108381,1.117659
1.120694,1.132024,1.144481,1.158476,1.174404,1.191600,1.207880,1.223595,1.241567,1.263552,1.285106,1.304963,1.325954,1.348271,1.363671,1.378968,1.404744,1.435981,1.469916,1.503373,1.524151,1.541682,1.555622,1.580607,1.648226,1.674501,1.751420,1.798076,1.843998,1.885309,1.942320,1.936465,1.923337,1.979923,2.019477,2.045918,2.023016,1.984916,1.996299,2.027031,2.065103,2.035152,2.015433,2.027083,2.052457,2.087765,2.136960,2.169212,2.180022,2.233477,2.179305,2.102197,2.111498,2.048059,2.085308,2.092579,2.114156,2.137815,2.126855,2.169579,2.180250,2.171193,2.174150,2.212743,2.286094,2.443569,2.421699,2.213624,2.048452,2.053963,2.086048,2.086231,2.123184,2.086005,2.054260,2.122019,2.162482,2.157791,2.146153,2.036611,2.049446,1.983396,1.967812,1.961195,1.994422,2.013004,2.030962,1.940860,1.918326,1.915241,1.923774,1.921930,1.921930,1.870877,1.861012,1.863388,1.832064,1.815815,1.911236,1.966507,1.926495,1.938894,1.889087,1.890619,1.915683,1.836169,1.799096,1.802569,1.802637,1.752507,1.721588,1.679172,1.615219,1.603893,1.608766,1.624911,1.603962,1.536346,1.615155,1.520383,1.342447,1.237191,1.336701,1.389008,1.247969,1.127313,1.206976,1.182055,1.144510,1.141961,1.142601,1.136689,1.127843,1.118161,1.108756,1.100083,1.092347,1.085931,1.080717,1.076904,1.074393,1.073243,1.073407,1.074843,1.077548,1.081460,1.086619,1.093088,1.101014,1.110317
1.113407,1.124982,1.137533,1.151299,1.167033,1.184317,1.201315,1.217385,1.233933,1.254179,1.276122,1.298281,1.321906,1.345878,1.364087,1.380830,1.408455,1.441191,1.481768,1.523492,1.548555,1.573634,1.588425,1.607395,1.645095,1.688700,1.758566,1.784793,1.823776,1.887600,1.931157,1.909711,1.899527,1.959366,1.969837,2.076447,2.073220,2.016939,2.055223,2.051975,2.123628,2.087697,2.046999,2.067138,2.086911,2.123477,2.157412,2.171958,2.190606,2.238196,2.168958,2.089215,2.122108,2.068789,2.089897,2.113245,2.150961,2.167416,2.158244,2.179173,2.173261,2.173142,2.188176,2.188377,2.188176,2.383698,2.375954,2.191208,2.048603,2.079409,2.104752,2.102495,2.118429,2.071529,2.052066,2.106162,2.154747,2.144918,2.135886,2.022853,2.035657,1.987470,1.965443,1.959468,1.998057,2.009168,1.979129,1.994225,1.936531,1.937440,1.934821,1.914512,1.914450,1.878968,1.881906,1.891277,1.864801,1.824937,1.914813,1.959553,1.924306,1.921615,1.879027,1.871828,1.912099,1.834496,1.808368,1.804311,1.816230,1.758250,1.706425,1.635091,1.609227,1.595458,1.628788,1.640083,1.608032,1.537244,1.605063,1.514754,1.357967,1.266815,1.334414,1.370684,1.263856,1.092316,1.211341,1.160943,1.116949,1.138355,1.140433,1.133881,1.123305,1.112281,1.101955,1.092763,1.084653,1.077983,1.072608,1.068618,1.066103,1.064830,1.065059,1.066480,1.069315,1.073418,1.078919,1.085743,1.093817,1.103010
1.104780,1.116442,1.129052,1.143014,1.158903,1.176255,1.193400,1.209411,1.225943,1.245541,1.266511,1.289170,1.316972,1.345878,1.369586,1.387078,1.406910,1.436696,1.477020,1.517015,1.542532,1.562606,1.574817,1.602539,1.660015,1.688035,1.754494,1.793920,1.845444,1.892239,1.944188,1.915319,1.899890,1.963639,1.975658,1.982652,2.019335,1.994265,2.007737,2.046676,2.151961,2.120580,2.079341,2.099323,2.129496,2.160544,2.187795,2.199055,2.202673,2.257097,2.229300,2.146898,2.172167,2.110741,2.139648,2.150879,2.166780,2.177652,2.159100,2.195617,2.200672,2.190349,2.204989,2.219434,2.245369,2.416322,2.423246,2.207627,2.030936,2.033621,2.100429,2.115515,2.169077,2.110136,2.080578,2.130453,2.173995,2.171658,2.185324,2.063967,2.085175,2.019120,1.985538,1.976848,2.003743,2.003520,1.996505,2.062154,1.989188,1.986582,1.994532,1.967243,1.960689,1.910669,1.912094,1.918741,1.890412,1.871178,1.976296,2.018280,1.969810,1.983516,1.928231,1.927511,1.951746,1.862647,1.826305,1.817496,1.783567,1.712665,1.698256,1.674413,1.606320,1.606487,1.634122,1.682601,1.658543,1.580876,1.664975,1.548923,1.407694,1.315729,1.346736,1.359230,1.253684,1.134828,1.199510,1.160145,1.156692,1.153267,1.141112,1.128886,1.116758,1.105029,1.094223,1.084503,1.076006,1.069014,1.063425,1.059280,1.056647,1.055365,1.055558,1.057059,1.059914,1.064039,1.069442,1.076199,1.084431,1.094061
1.094842,1.106687,1.119604,1.133975,1.150080,1.167071,1.184188,1.201630,1.219430,1.238678,1.261395,1.287167,1.315556,1.344213,1.370889,1.396496,1.423281,1.446592,1.473012,1.510847,1.538859,1.565269,1.573541,1.587980,1.657264,1.703446,1.780553,1.806918,1.849592,1.905893,1.930123,1.903672,1.945284,1.988849,1.971792,1.969174,2.014740,2.007911,2.016741,2.029270,2.113041,2.120358,2.103398,2.127976,2.149818,2.196525,2.211551,2.206873,2.211923,2.268142,2.216093,2.141804,2.158595,2.124186,2.153435,2.188110,2.209917,2.206455,2.186878,2.210860,2.205913,2.180473,2.176258,2.194535,2.235274,2.389777,2.353770,2.179299,2.056576,2.072844,2.118421,2.112164,2.107740,2.088757,2.080728,2.121547,2.166889,2.163355,2.163207,2.047355,2.079820,2.039789,2.025062,2.009814,2.009753,1.981631,1.971210,1.994590,1.945699,1.995779,2.005238,1.978179,1.960853,1.934714,1.937897,1.956694,1.937792,1.880838,1.955791,2.007108,1.976802,1.967755,1.928361,1.920360,1.956220,1.867557,1.843509,1.837895,1.805230,1.735100,1.687192,1.619840,1.581692,1.565583,1.630531,1.646952,1.646315,1.588078,1.634612,1.544757,1.450562,1.347953,1.361040,1.441421,1.295747,1.109078,1.166180,1.151794,1.157336,1.149961,1.135805,1.121498,1.109206,1.097172,1.085620,1.075303,1.066329,1.058990,1.053172,1.048882,1.046204,1.044853,1.045093,1.046594,1.049583,1.053879,1.059554,1.066468,1.074629,1.084081
